textId,label_type,start_pos,end_pos
94,手术,37,41
94,疾病和诊断,68,75
94,解剖部位,81,82
94,疾病和诊断,94,103
94,解剖部位,120,121
94,疾病和诊断,120,128
94,疾病和诊断,134,135
94,解剖部位,189,191
94,解剖部位,196,197
94,解剖部位,199,200
94,解剖部位,252,254
95,解剖部位,14,15
95,疾病和诊断,14,16
95,解剖部位,31,32
95,解剖部位,34,35
95,解剖部位,43,45
95,解剖部位,76,77
95,解剖部位,78,79
95,解剖部位,94,95
95,解剖部位,116,118
95,疾病和诊断,133,138
95,疾病和诊断,179,188
95,解剖部位,192,193
95,解剖部位,212,217
95,解剖部位,223,228
95,药物,269,271
95,解剖部位,307,309
95,解剖部位,324,325
95,解剖部位,327,328
95,解剖部位,374,375
96,解剖部位,34,35
96,解剖部位,36,37
96,疾病和诊断,77,84
96,手术,87,94
96,解剖部位,100,101
96,疾病和诊断,100,102
96,解剖部位,101,103
96,疾病和诊断,102,108
96,解剖部位,129,130
97,解剖部位,6,9
97,手术,52,73
97,解剖部位,97,100
97,手术,123,130
97,疾病和诊断,177,188
98,解剖部位,12,15
98,解剖部位,42,43
98,解剖部位,58,60
98,解剖部位,73,74
98,解剖部位,81,82
98,疾病和诊断,133,139
99,疾病和诊断,9,12
99,疾病和诊断,12,16
99,解剖部位,58,63
99,解剖部位,73,75
99,解剖部位,76,78
99,解剖部位,81,82
99,解剖部位,89,94
99,解剖部位,100,102
99,解剖部位,105,110
99,解剖部位,117,120
99,解剖部位,129,131
99,解剖部位,133,139
99,解剖部位,140,142
99,解剖部位,155,161
99,解剖部位,162,165
99,疾病和诊断,183,187
99,手术,190,195
99,疾病和诊断,334,338
100,疾病和诊断,47,52
100,影像检查,54,56
100,解剖部位,62,64
100,解剖部位,65,71
100,疾病和诊断,79,81
100,解剖部位,82,87
100,解剖部位,88,97
100,疾病和诊断,107,112
100,疾病和诊断,119,121
100,手术,139,150
100,疾病和诊断,197,203
100,疾病和诊断,247,256
100,影像检查,333,336
100,疾病和诊断,339,343
100,解剖部位,353,360
100,疾病和诊断,443,452
100,解剖部位,458,463
100,疾病和诊断,462,464
100,解剖部位,501,502
100,解剖部位,504,505
100,解剖部位,510,511
101,疾病和诊断,9,13
101,手术,30,47
101,疾病和诊断,60,67
101,解剖部位,89,91
101,解剖部位,95,97
101,解剖部位,98,99
101,解剖部位,101,105
101,解剖部位,114,121
101,解剖部位,180,181
101,疾病和诊断,236,242
101,疾病和诊断,256,260
102,解剖部位,10,11
102,解剖部位,12,13
102,影像检查,23,29
102,解剖部位,32,34
102,疾病和诊断,38,41
102,解剖部位,45,51
102,解剖部位,56,58
102,解剖部位,73,75
102,解剖部位,87,95
102,解剖部位,103,107
102,解剖部位,121,124
102,疾病和诊断,136,140
102,疾病和诊断,141,144
102,疾病和诊断,148,157
102,疾病和诊断,160,164
102,疾病和诊断,169,175
102,手术,207,213
102,疾病和诊断,236,245
102,解剖部位,262,263
102,疾病和诊断,262,267
102,疾病和诊断,272,281
102,解剖部位,308,309
103,疾病和诊断,23,34
103,手术,53,60
103,解剖部位,77,78
103,解剖部位,140,141
103,解剖部位,143,144
103,解剖部位,146,147
103,解剖部位,157,158
103,解剖部位,164,166
103,疾病和诊断,191,196
104,解剖部位,21,22
104,疾病和诊断,38,48
104,影像检查,48,56
104,手术,83,90
104,疾病和诊断,100,106
104,解剖部位,111,112
104,疾病和诊断,249,255
105,手术,28,38
105,疾病和诊断,74,77
105,疾病和诊断,274,282
105,解剖部位,299,300
105,解剖部位,302,303
105,解剖部位,315,316
105,解剖部位,318,319
105,解剖部位,322,323
105,解剖部位,325,326
105,解剖部位,329,330
106,解剖部位,9,12
106,疾病和诊断,29,34
106,手术,46,51
106,手术,51,63
106,手术,84,94
106,解剖部位,102,103
106,疾病和诊断,151,153
106,药物,206,208
106,解剖部位,236,238
106,手术,335,340
106,解剖部位,350,351
106,解剖部位,385,387
106,解剖部位,404,405
106,解剖部位,443,444
107,解剖部位,27,28
107,疾病和诊断,27,29
107,疾病和诊断,43,47
107,解剖部位,53,57
107,药物,70,73
107,疾病和诊断,130,134
107,解剖部位,189,190
107,解剖部位,191,192
108,手术,4,13
108,手术,14,17
108,解剖部位,19,20
108,疾病和诊断,26,30
108,疾病和诊断,35,38
108,手术,49,59
108,解剖部位,92,94
108,解剖部位,121,122
108,解剖部位,123,124
108,解剖部位,149,151
108,疾病和诊断,197,203
109,疾病和诊断,10,12
109,手术,11,14
109,手术,26,42
109,疾病和诊断,51,67
109,解剖部位,111,116
109,解剖部位,123,134
109,解剖部位,176,179
109,疾病和诊断,178,180
109,解剖部位,194,195
109,疾病和诊断,194,198
109,疾病和诊断,220,224
109,解剖部位,237,239
109,解剖部位,261,262
109,解剖部位,264,265
109,解剖部位,273,274
109,解剖部位,279,283
109,手术,301,305
109,解剖部位,325,326
109,解剖部位,328,329
109,解剖部位,343,344
109,疾病和诊断,343,345
109,解剖部位,345,346
109,疾病和诊断,345,347
109,疾病和诊断,373,384
110,解剖部位,12,13
110,解剖部位,14,15
110,疾病和诊断,26,33
110,手术,50,58
110,疾病和诊断,63,67
110,手术,66,68
110,疾病和诊断,99,109
110,解剖部位,146,147
110,解剖部位,149,150
110,疾病和诊断,178,182
111,疾病和诊断,7,12
111,手术,16,39
111,疾病和诊断,47,65
111,解剖部位,160,161
111,解剖部位,163,164
111,解剖部位,167,169
111,解剖部位,177,178
111,疾病和诊断,219,223
111,解剖部位,250,251
112,解剖部位,15,18
112,疾病和诊断,17,19
112,解剖部位,58,59
112,解剖部位,61,62
112,影像检查,97,102
112,疾病和诊断,103,107
112,疾病和诊断,136,148
112,解剖部位,159,160
112,疾病和诊断,180,192
112,影像检查,199,202
112,解剖部位,206,210
112,解剖部位,217,219
112,解剖部位,235,239
112,解剖部位,246,250
112,疾病和诊断,249,253
112,疾病和诊断,254,257
112,解剖部位,260,261
112,疾病和诊断,260,262
112,解剖部位,261,263
112,解剖部位,264,266
112,手术,303,315
112,疾病和诊断,349,354
113,解剖部位,10,14
113,手术,29,34
113,疾病和诊断,44,59
113,手术,120,125
113,疾病和诊断,143,152
114,手术,20,32
114,影像检查,166,170
114,解剖部位,188,191
114,解剖部位,192,196
114,解剖部位,197,201
114,手术,200,202
114,解剖部位,203,206
114,疾病和诊断,205,208
114,解剖部位,207,212
114,解剖部位,240,241
114,解剖部位,244,245
115,疾病和诊断,34,38
115,解剖部位,90,91
115,疾病和诊断,240,245
115,解剖部位,271,274
116,手术,6,21
116,解剖部位,37,38
116,解剖部位,40,41
116,解剖部位,47,48
116,解剖部位,50,51
116,解剖部位,54,55
116,解剖部位,57,58
116,解剖部位,75,79
116,解剖部位,109,110
116,解剖部位,112,113
116,解剖部位,119,120
116,解剖部位,122,123
116,手术,160,164
116,疾病和诊断,167,169
116,疾病和诊断,173,176
116,疾病和诊断,177,185
116,疾病和诊断,188,191
116,解剖部位,202,203
116,解剖部位,216,217
116,疾病和诊断,216,234
116,疾病和诊断,234,241
117,疾病和诊断,13,17
117,手术,66,70
117,疾病和诊断,79,92
117,解剖部位,96,101
117,药物,110,111
117,解剖部位,114,115
117,药物,118,121
117,药物,154,157
117,手术,180,209
117,实验室检验,323,326
118,解剖部位,11,12
118,疾病和诊断,11,13
118,解剖部位,22,23
118,解剖部位,25,26
118,解剖部位,40,41
118,影像检查,66,70
118,解剖部位,72,74
118,解剖部位,157,159
118,解剖部位,162,164
118,解剖部位,171,172
118,解剖部位,173,174
118,解剖部位,182,183
118,解剖部位,183,184
119,解剖部位,36,37
119,解剖部位,39,40
119,药物,49,50
119,药物,50,53
119,疾病和诊断,100,103
119,手术,106,113
119,药物,120,123
119,药物,125,127
119,疾病和诊断,145,148
119,药物,168,170
119,解剖部位,183,184
119,解剖部位,228,231
119,药物,241,243
119,疾病和诊断,253,257
119,实验室检验,261,262
119,药物,280,282
119,实验室检验,326,329
120,影像检查,12,18
120,手术,17,27
120,疾病和诊断,37,41
120,影像检查,57,62
120,解剖部位,63,67
120,解剖部位,68,73
120,疾病和诊断,81,88
120,疾病和诊断,93,100
120,解剖部位,105,111
120,手术,157,169
120,解剖部位,175,177
120,解剖部位,179,180
120,解剖部位,182,184
120,解剖部位,192,197
120,解剖部位,198,200
120,解剖部位,201,203
120,解剖部位,209,211
120,解剖部位,228,230
120,解剖部位,231,232
120,解剖部位,239,245
120,解剖部位,268,272
120,解剖部位,272,275
120,解剖部位,277,280
120,解剖部位,280,283
120,解剖部位,305,306
120,解剖部位,342,349
120,解剖部位,353,357
120,疾病和诊断,369,388
120,解剖部位,392,393
120,解剖部位,399,401
120,疾病和诊断,412,423
120,解剖部位,449,450
120,解剖部位,452,453
120,解剖部位,455,456
120,疾病和诊断,502,506
121,手术,45,53
121,手术,82,87
121,影像检查,86,90
121,手术,89,107
121,手术,108,110
121,手术,116,125
121,解剖部位,133,136
121,解剖部位,152,155
121,解剖部位,156,159
122,解剖部位,24,25
122,解剖部位,27,28
122,解剖部位,33,34
122,解剖部位,36,37
122,解剖部位,51,52
122,解剖部位,55,58
122,解剖部位,69,70
122,影像检查,80,85
122,解剖部位,106,107
122,手术,216,222
122,疾病和诊断,224,226
122,解剖部位,236,237
122,疾病和诊断,270,276
122,疾病和诊断,302,306
122,解剖部位,357,359
122,疾病和诊断,367,368
122,疾病和诊断,368,371
123,解剖部位,10,11
123,疾病和诊断,32,39
123,疾病和诊断,44,47
123,手术,76,109
123,疾病和诊断,151,156
123,解剖部位,167,171
123,解剖部位,200,201
123,解剖部位,214,215
123,解剖部位,216,217
123,疾病和诊断,259,265
123,解剖部位,292,293
124,解剖部位,16,19
124,疾病和诊断,39,45
124,手术,113,131
124,疾病和诊断,148,164
124,解剖部位,167,168
124,解剖部位,188,193
124,解剖部位,208,210
124,解剖部位,244,245
124,解剖部位,247,248
124,影像检查,346,352
124,解剖部位,360,362
124,疾病和诊断,361,364
124,手术,416,446
124,疾病和诊断,466,471
124,解剖部位,503,504
125,疾病和诊断,37,41
125,手术,48,55
125,手术,109,116
126,解剖部位,29,30
126,影像检查,44,49
126,手术,62,67
126,疾病和诊断,72,76
126,手术,80,86
126,疾病和诊断,93,96
126,疾病和诊断,99,106
126,解剖部位,161,162
126,解剖部位,164,165
126,解剖部位,184,185
126,解剖部位,205,206
126,解剖部位,215,216
126,解剖部位,218,219
126,疾病和诊断,238,244
126,疾病和诊断,245,247
127,疾病和诊断,23,32
127,手术,88,106
127,手术,157,164
127,疾病和诊断,170,175
127,解剖部位,239,240
127,解剖部位,242,243
128,解剖部位,15,16
128,疾病和诊断,15,17
128,解剖部位,19,21
128,解剖部位,31,32
128,解剖部位,33,34
128,解剖部位,50,51
128,解剖部位,52,53
128,解剖部位,60,61
128,解剖部位,91,92
128,解剖部位,98,101
128,解剖部位,114,115
128,解剖部位,116,117
128,解剖部位,129,130
128,解剖部位,131,132
128,药物,153,154
128,药物,154,158
128,解剖部位,167,168
128,疾病和诊断,184,190
128,解剖部位,191,193
128,疾病和诊断,207,227
128,影像检查,229,233
128,解剖部位,236,238
128,疾病和诊断,246,255
128,解剖部位,261,262
128,解剖部位,263,264
128,解剖部位,265,266
128,解剖部位,267,269
128,解剖部位,287,288
128,疾病和诊断,287,294
129,解剖部位,20,22
129,影像检查,33,38
129,疾病和诊断,41,45
129,疾病和诊断,50,55
129,解剖部位,69,75
129,解剖部位,97,107
129,解剖部位,112,114
129,疾病和诊断,125,129
129,手术,143,153
129,疾病和诊断,243,258
129,疾病和诊断,292,299
130,解剖部位,10,12
130,疾病和诊断,38,42
130,手术,55,62
130,疾病和诊断,75,76
130,疾病和诊断,76,86
130,解剖部位,90,92
130,解剖部位,102,106
130,解剖部位,107,108
130,疾病和诊断,116,121
130,疾病和诊断,123,127
130,解剖部位,130,138
130,解剖部位,163,164
130,疾病和诊断,261,270
131,解剖部位,12,13
131,疾病和诊断,12,14
131,解剖部位,77,78
131,解剖部位,84,85
131,解剖部位,86,87
131,解剖部位,93,95
131,解剖部位,125,126
131,解剖部位,134,135
131,疾病和诊断,150,156
131,疾病和诊断,180,185
132,解剖部位,9,11
132,疾病和诊断,39,43
132,解剖部位,73,75
132,解剖部位,108,110
132,解剖部位,110,112
132,疾病和诊断,119,129
132,手术,132,150
132,疾病和诊断,165,184
132,解剖部位,187,188
132,解剖部位,212,217
132,解剖部位,244,247
132,解剖部位,292,294
132,解剖部位,310,311
132,疾病和诊断,363,367
132,疾病和诊断,400,403
133,解剖部位,10,12
133,疾病和诊断,11,14
133,解剖部位,17,18
133,疾病和诊断,17,19
133,疾病和诊断,28,34
133,解剖部位,36,37
133,解剖部位,63,64
133,解剖部位,66,67
133,解剖部位,81,82
133,疾病和诊断,90,95
133,手术,107,117
133,疾病和诊断,130,134
134,疾病和诊断,10,12
134,手术,37,73
134,疾病和诊断,85,86
134,解剖部位,86,87
134,疾病和诊断,86,95
134,解剖部位,101,102
134,疾病和诊断,117,118
134,疾病和诊断,122,125
134,疾病和诊断,133,140
134,解剖部位,143,148
134,药物,198,199
134,药物,199,203
134,药物,207,209
134,药物,242,246
135,疾病和诊断,13,17
135,手术,55,63
135,手术,68,74
135,疾病和诊断,81,92
135,药物,143,145
135,药物,153,156
136,手术,16,24
136,解剖部位,57,59
136,解剖部位,59,60
136,解剖部位,73,77
136,手术,96,106
136,解剖部位,107,111
136,解剖部位,115,117
136,解剖部位,125,126
136,解剖部位,130,133
136,手术,140,146
136,疾病和诊断,150,164
136,解剖部位,193,194
136,解剖部位,209,214
136,解剖部位,236,238
136,解剖部位,248,251
136,解剖部位,320,321
136,解剖部位,354,357
136,解剖部位,364,366
136,疾病和诊断,374,382
136,解剖部位,387,388
136,解剖部位,437,439
136,解剖部位,443,446
136,解剖部位,456,458
136,解剖部位,479,481
136,解剖部位,531,532
136,实验室检验,531,533
136,疾病和诊断,554,558
137,解剖部位,8,10
137,手术,37,39
137,手术,39,45
137,疾病和诊断,81,85
137,解剖部位,89,92
137,手术,100,105
137,解剖部位,132,135
137,解剖部位,186,188
137,解剖部位,200,201
137,解剖部位,202,203
137,解剖部位,207,208
137,解剖部位,210,211
137,解剖部位,222,225
137,解剖部位,238,240
138,疾病和诊断,8,12
138,手术,17,22
138,手术,24,46
138,疾病和诊断,87,92
138,药物,137,138
138,药物,138,141
138,解剖部位,167,170
138,解剖部位,188,191
138,疾病和诊断,222,228
139,解剖部位,40,43
139,解剖部位,69,70
139,解剖部位,72,73
139,药物,90,93
139,疾病和诊断,131,136
139,疾病和诊断,145,152
139,手术,169,181
139,解剖部位,191,194
139,解剖部位,209,211
139,解剖部位,213,218
139,疾病和诊断,226,230
139,影像检查,235,237
139,解剖部位,309,313
139,解剖部位,340,341
139,解剖部位,343,344
139,疾病和诊断,360,362
139,疾病和诊断,363,365
139,解剖部位,367,370
139,解剖部位,377,379
139,手术,378,380
139,解剖部位,381,384
139,手术,383,386
139,手术,386,391
139,疾病和诊断,390,393
139,手术,392,396
139,解剖部位,402,404
139,解剖部位,411,412
139,疾病和诊断,411,413
139,解剖部位,414,417
139,疾病和诊断,416,419
139,解剖部位,418,423
139,疾病和诊断,424,428
139,解剖部位,429,431
139,解剖部位,432,434
139,影像检查,440,445
140,解剖部位,12,14
140,解剖部位,30,31
140,解剖部位,87,88
140,解剖部位,91,92
140,解剖部位,94,96
140,解剖部位,108,109
140,解剖部位,132,133
140,解剖部位,150,152
140,解剖部位,159,161
140,解剖部位,166,168
140,药物,184,186
140,解剖部位,186,188
140,解剖部位,201,202
140,解剖部位,214,215
141,疾病和诊断,34,41
141,手术,67,84
141,解剖部位,107,109
141,疾病和诊断,110,115
141,疾病和诊断,140,153
141,药物,287,290
141,药物,291,295
141,解剖部位,305,306
141,解剖部位,342,345
141,解剖部位,378,379
141,解剖部位,402,403
141,解剖部位,404,405
141,解剖部位,406,407
142,疾病和诊断,10,29
142,手术,48,69
142,疾病和诊断,91,105
142,解剖部位,108,109
142,解剖部位,133,138
142,疾病和诊断,199,204
142,解剖部位,231,232
143,解剖部位,26,30
143,疾病和诊断,54,61
143,疾病和诊断,67,78
143,解剖部位,117,118
143,解剖部位,120,121
143,手术,156,167
143,疾病和诊断,180,189
143,疾病和诊断,208,214
143,疾病和诊断,241,244
144,解剖部位,12,15
144,解剖部位,29,30
144,解剖部位,32,33
144,解剖部位,43,44
144,解剖部位,46,47
144,解剖部位,49,50
144,解剖部位,67,68
144,解剖部位,70,71
144,疾病和诊断,106,110
144,手术,115,123
144,手术,143,152
145,手术,10,40
145,疾病和诊断,54,79
145,解剖部位,82,83
145,解剖部位,87,88
145,疾病和诊断,132,147
145,解剖部位,153,155
145,解剖部位,253,254
146,解剖部位,16,18
146,疾病和诊断,17,19
146,解剖部位,61,62
146,解剖部位,64,65
146,疾病和诊断,84,86
146,疾病和诊断,122,129
146,解剖部位,130,134
146,疾病和诊断,133,140
146,解剖部位,148,150
146,解剖部位,162,163
146,疾病和诊断,162,164
146,疾病和诊断,183,190
146,疾病和诊断,191,199
147,解剖部位,11,12
147,手术,24,62
147,疾病和诊断,72,80
147,解剖部位,86,87
147,解剖部位,107,108
147,解剖部位,116,119
147,疾病和诊断,118,128
147,疾病和诊断,137,144
148,解剖部位,40,42
148,解剖部位,52,55
148,解剖部位,63,64
148,解剖部位,66,67
148,解剖部位,77,78
148,解剖部位,80,81
148,疾病和诊断,108,112
148,手术,131,148
148,药物,180,183
148,疾病和诊断,221,226
149,解剖部位,7,10
149,解剖部位,14,15
149,解剖部位,24,25
149,解剖部位,65,67
149,解剖部位,68,70
149,解剖部位,71,74
149,疾病和诊断,97,104
149,影像检查,117,118
149,手术,117,119
149,影像检查,118,121
149,手术,120,130
149,解剖部位,172,173
150,药物,37,41
150,疾病和诊断,42,43
150,解剖部位,90,91
150,解剖部位,93,94
150,疾病和诊断,108,113
150,影像检查,114,119
150,疾病和诊断,135,139
150,药物,167,170
150,药物,182,185
151,疾病和诊断,35,52
151,药物,95,97
151,疾病和诊断,122,128
151,解剖部位,139,141
151,解剖部位,142,144
151,药物,222,224
151,解剖部位,241,243
151,手术,264,274
151,手术,293,300
152,解剖部位,54,56
152,解剖部位,69,70
152,手术,109,122
152,手术,141,150
153,疾病和诊断,7,11
153,手术,15,28
153,疾病和诊断,33,37
153,解剖部位,57,58
